Alert_ID,lat,lng,diseases,place_name,country,date,cases,link,Type,summary
8722185,61.95,93.58,Measles,"Krasnoyarsk, Krasnoyarsk Krai, Russia",Russia,2/16/2025,0,https://progorod58.ru/news/123586,,"In the Penza region, several cases of measles have been identified. The local branch of Rospotrebnadzor has initiated an investigation and is monitoring the situation. Individuals who had contact with the infected have been identified. The infected individuals were not vaccinated and delayed seeking medical attention. Vaccination is recommended for residents without proof of prior vaccination, with both routine and emergency vaccination options available."
8722202,15.36,18.66,Measles,"N'Djamena, Chari-Baguirmi, Chad",Chad,2/15/2025,50,https://www.voanews.com/a/chad-officials-seal-schools-as-measles-epidemic-hits-poor-district/7976693.html,,"In Chad, officials have closed schools and restricted movement in a district to contain a measles outbreak. The rapid spread is attributed to vaccine hesitancy. Health workers are educating the public about the disease and the importance of conventional medicine, as some believe it is a divine punishment. The government is working to increase vaccination efforts, which have been hampered by conflict and political instability. Measles is a highly contagious disease, and vaccination is the most effective prevention."
8722196,15.91,47.6,Diphtheria,"Sanaa, Sanaa, Yemen",Yemen,2/15/2025,23,https://almasdaronline.com/articles/311559,,"In Abyan governorate, the Ministry of Public Health and Population reported the registration of diphtheria cases since the start of the year. The ministry also noted that parental refusal of vaccinations is hindering efforts to control the disease."
8722205,13.17,45.38,Diphtheria,"Abyan, Abyan Governorate, Yemen",Yemen,2/15/2025,23,https://almasdaronline.com/articles/311559,,"In Abyan governorate, a health bureau reported cases of diphtheria since the start of the year. The bureau also noted that parental refusal of vaccinations is hindering efforts to control the disease."
8722201,54.67,-124.94,Measles,"British Columbia, British Columbia, Canada",Canada,2/15/2025,1,https://www.ctvnews.ca/vancouver/article/officials-confirm-measles-case-in-bcs-lower-mainland/,,Health officials in British Columbia are alerting the public to a confirmed case of measles in the Lower Mainland. The infected individual recently returned from Southeast Asia. People who were on a specific flight from Bangkok to Vancouver or were in the Vancouver International Airport's international arrivals area on a particular date may have been exposed. Health authorities are advising those who may have been exposed to get vaccinated if they are not already immune and to monitor for symptoms. They are also following up with those confirmed to have been exposed.
8722157,31.24,-99.23,Measles,"Texas, Texas, United States",United States,2/14/2025,48,https://www.dshs.texas.gov/news-alerts/measles-outbreak-feb-14-2025,,An outbreak of measles is occurring in the South Plains region of Texas. Health officials are investigating the outbreak and expect additional cases. The best way to prevent measles is through vaccination.
8722181,34.49,-106,Measles,"New Mexico, United States",United States,2/14/2025,3,https://www.kcbd.com/2025/02/14/new-mexico-health-department-reports-two-more-measles-cases-lea-county/,,"In New Mexico, health officials are investigating a measles outbreak and are notifying individuals who may have been exposed at various locations. They are advising people to monitor for symptoms and seek medical care if they develop.  In New Jersey, health officials are warning of potential measles exposure at a hospital in Bergen County. Individuals who were at the hospital during a specific time frame are advised to contact their doctor to discuss potential exposure and risk. The department emphasizes the importance of calling ahead before visiting a healthcare facility."
8722179,40.71,-74,Hepatitis A,"New York City, New York State, United States",United States,2/14/2025,1,https://www.foodpoisoningnews.com/hepatitis-a-alert-issued-for-manhattan-restaurant/,,"A Manhattan restaurant is the subject of a public health advisory due to a confirmed case of hepatitis A in a food handler. Customers who ate at or ordered takeout from the restaurant during a specific period are advised to get vaccinated if they haven't been previously immunized. Health officials are also advising those who consumed food during a wider timeframe to monitor for symptoms. The advisory emphasizes the importance of vaccination and hand hygiene to prevent the spread of the viral liver infection, which can be transmitted through contaminated food."
8722184,51.73,-86.7,Measles,"Ontario, Ontario, Canada",Canada,2/13/2025,57,https://www.publichealthontario.ca/-/media/Documents/M/24/measles-ontario-epi-summary.pdf?rev=da3ffec26cc0471f83ed9de3ca356e1c&sc_lang=en,,"Measles is a highly contagious respiratory virus with symptoms including fever, rash, and cough. Immunization is the best protection. Ontario has seen a rise in measles cases, largely due to a global increase in activity and travel-related cases. The province is currently experiencing a multi-jurisdictional outbreak, with cases linked to outbreaks in other provinces. The majority of cases are among those born in or after 1970, and many are unimmunized."
8722084,31.24,-99.23,Measles,"Austin, Texas, United States",United States,2/12/2025,10,https://www.independent.co.uk/news/new-mexico-santa-fe-chicago-b2696565.html,,"An outbreak of measles in West Texas has expanded, with a new case confirmed in neighboring New Mexico. The Texas outbreak is linked to unvaccinated residents, and local health officials have set up vaccination clinics. The New Mexico case involves an unvaccinated teenager with possible exposure at a hospital and school. Measles is a highly contagious virus, and both states are taking steps to increase vaccination efforts."
8722153,29.97,69.39,Polio,"Islamabad, Islamabad Capital Territory, Pakistan",Pakistan,2/12/2025,2,https://reliefweb.int/report/pakistan/pakistan-reports-2nd-polio-case-2025,,"In 2025, a second case of wild poliovirus type 1 (WPV1) has been confirmed. The first case was reported earlier in the year. Polio is a disease with no cure, and vaccination is essential for protecting children. A recent nationwide polio campaign was completed, with a high percentage of target children vaccinated. The program continues to conduct vaccination drives to protect children under five."
8722111,31.88,-6.32,Measles,"Rabat, Rabat-Sale-Kenitra, Morocco",Morocco,2/12/2025,0,https://en.hespress.com/103359-measles-outbreak-reported-in-melilla-linked-to-travel-from-morocco.html,,"A measles outbreak has been reported in Melilla, with cases linked to travel from Morocco. Health officials have warned of a potential outbreak and are urging the public to check their vaccination records and get vaccinated if needed. The alert emphasizes the importance of immunization to prevent the spread of the disease, especially for those in high-risk professions."
8722150,39.97,-97.56,Whooping Cough,United States,United States,2/11/2025,360,https://www.cbsnews.com/news/whooping-cough-deaths-us-most-since-2017/,,"The United States is experiencing a rise in whooping cough cases, with the number of deaths in 2024 being the highest since 2017. After a dip during the winter holidays, weekly infections have been increasing. Health officials are urging vaccination for those not up-to-date, as the illness can be severe, especially for infants and those with other health factors. The rise in cases is attributed to factors including the COVID-19 pandemic and waning immunity from vaccines."
8722091,-23.62,-67.62,Whooping Cough,"Santa Cruz, Santa Cruz, Bolivia",Bolivia,2/11/2025,64,https://abi.bo/index.php/reportajes/37-notas/noticias/sociedad/60488-reportan-64-casos-de-tosferina-en-santa-cruz-y-piden-inmunizar-a-los-ninos,,The Departmental Health Service in Santa Cruz reported cases of pertussis in the region. Health officials are urging parents to vaccinate their children against the highly contagious disease. They also advise individuals with respiratory infections to avoid contact with infants and children.
8722030,39.97,-97.56,Measles,United States,United States,2/10/2025,15,https://www.nbcnews.com/health/health-news/fifteen-cases-measles-reported-small-west-texas-county-high-rate-vacci-rcna191580,,"A small county in West Texas is experiencing a measles outbreak, primarily affecting school-aged children. The county has a high rate of vaccine exemptions, particularly among students. Local health officials are investigating the cases, which may be linked to private religious schools, and are offering vaccination and screening services. The outbreak highlights a broader trend of declining vaccination rates and the potential for measles to spread, especially in communities with lower vaccination coverage."
8722086,51.73,-86.7,Measles,"Ontario, Ontario, Canada",Canada,2/10/2025,15,https://www.ctvnews.ca/kitchener/article/15-more-measles-cases-reported-in-norfolk-county/,,"A measles outbreak is ongoing in southwestern Ontario. New cases have been linked to previously reported ones. Public health officials have identified locations where the public may have been exposed to the illness. Measles is a highly contagious airborne illness, and those experiencing symptoms are advised to contact their health provider. The outbreak has been difficult to manage, with many cases occurring in unvaccinated or under-vaccinated communities."
8721996,31.24,-99.23,Measles,"Texas, Texas, United States",United States,2/9/2025,14,https://www.newsweek.com/measles-outbreak-texas-gaines-county-vaccination-rate-2028453,,"A measles outbreak has occurred in a rural Texas area with a low vaccination rate. Measles is a highly contagious disease that can cause serious complications, especially for vulnerable individuals. The outbreak has prompted health officials to emphasize the importance of vaccination to protect individuals and the community."
8722004,31.24,-99.23,Measles,"Texas, Texas, United States",United States,2/9/2025,0,https://www.univision.com/local/houston-kxln/sarampion-texas-brote-alerta-salud,,The Texas Department of Health issued a health alert due to a measles outbreak in Gaines County. The cases involve unvaccinated school-aged children who are residents of the county. The first cases in Texas since 2023 were reported in Houston in January and were linked to unvaccinated residents who traveled internationally. There is no suspected link between the Gaines County outbreak and the cases in Harris County.
8721948,1.29,103.81,Polio,"Singapore, Singapore",Singapore,2/8/2025,1,https://www.channelnewsasia.com/singapore/polio-case-vaccine-associated-paralytic-poliomyelitis-indonesia-community-transmission-4924271,,"Singapore's Ministry of Health confirmed an imported case of vaccine-associated paralytic poliomyelitis in a young patient. The patient, who had been vaccinated in another country, arrived in Singapore for medical treatment and was immediately isolated. The Ministry stated that the risk of community transmission is low. The text also provides information about polio, including its symptoms, transmission, and the importance of vaccination. Singapore has maintained its polio-free status through vaccination and hygiene practices. The country uses inactivated polio vaccine (IPV) and offers free vaccinations to children."
8722027,9.59,8.11,Diphtheria,"Abuja, Federal Capital Territory, Nigeria",Nigeria,2/8/2025,0,https://dailypost.ng/2025/02/08/41000-cases-of-diphtheria-recorded-ncdc/,,"A national health agency is addressing an ongoing outbreak of diphtheria across multiple states. The agency's data indicates that the outbreak is concentrated in a few states, with the majority of confirmed cases occurring in children. The agency is emphasizing the importance of vaccination and is implementing public health campaigns and response initiatives to combat the disease."
8725493,-12.5,15.67,Polio,"Huambo, Huambo Province, Angola",Angola,2/7/2025,9,https://polioeradication.org/about-polio/polio-this-week/,,This report provides an update on circulating vaccine-derived poliovirus type 2 (cVDPV2) in Angola. It details the recent identification of a new case and summarizes the total number of cases reported in the current and previous years. The report also mentions the absence of any positive environmental samples this week.
8721971,40.23,-3.65,Measles,"Madrid, Community of Madrid, Spain",Spain,2/7/2025,3,https://www.surinenglish.com/malaga/measles-outbreak-detected-coastal-day-care-centre-20250207062343-nt.html,,"An outbreak of measles has been detected at a day care center on the Costa del Sol, prompting the activation of a health surveillance and alert protocol. Health officials are conducting an epidemiological investigation to determine the source of the outbreak and are implementing contact tracing measures. The protocol emphasizes the importance of vaccination to prevent the spread of the disease and outlines procedures for managing susceptible individuals."
8721965,31.24,-99.23,Measles,"Austin, Texas, United States",United States,2/7/2025,2,https://www.kcbd.com/2025/02/07/texas-health-authorities-report-10-cases-measles-gaines-county/,,"Measles outbreaks have been reported in Texas and Georgia. In Texas, an outbreak is occurring in Gaines County, with health authorities investigating and anticipating more cases. In Georgia, two additional cases have been confirmed in Fulton County, linked to a previous case. Health officials emphasize the importance of the MMR vaccine for preventing measles."
8721962,44.5,-90,Hepatitis A,"Wisconsin, Wisconsin, United States",United States,2/7/2025,1,https://www.dailycardinal.com/article/2025/02/uhs-alerts-students-to-possible-hepatitis-a-exposures-linked-to-rhetas-dining-hall,,University Health Services at the University of Wisconsin-Madison alerted students and staff about a potential hepatitis A exposure linked to a campus dining hall. A student working in food service at the dining hall was diagnosed with the illness. The university contacted individuals who may have visited the dining hall during the infectious period. The dining hall has since been cleared to resume normal operations. UHS is providing guidance and medical advice to those potentially exposed and encourages individuals to monitor for symptoms and seek medical attention if they develop.
8722014,-26.51,122.12,Measles,"Western Australia, Australia",Australia,2/7/2025,1,https://7news.com.au/news/measles-alert-issued-in-wa-after-infected-person-attends-drake-concert-in-perth-c-17646957.amp,,"A measles alert has been issued in Western Australia after a person infected with the virus attended a concert. Health officials are urging individuals who visited specific locations during certain timeframes to monitor for symptoms. Symptoms include fever, tiredness, cough, and rash. Measles is highly contagious and can spread through airborne droplets. People are infectious before symptoms appear and for several days after the rash develops. Authorities emphasize the importance of vaccination in preventing outbreaks."
8721932,60,42,Whooping Cough,"Vologda, Vologda Oblast, Russia",Russia,2/7/2025,257,https://vologda-poisk.ru/news/zdravoohranenie/koklyush-v-vologodskoy-oblasti-zabolevaemost-rastet-mediki-prizyvayut-delat-privivkim,,"Whooping cough cases are increasing in the Vologda region. Medical professionals are urging vaccination as the primary method of prevention. They emphasize the severity of the illness, especially for young children, and recommend vaccination for children according to the national vaccination schedule. Pregnant women are also advised to get vaccinated after the 29th week of pregnancy."
8721931,48.02,66.66,Chicken Pox,"Astana, Akmola Region, Kazakhstan",Kazakhstan,2/7/2025,0,https://orda.kz/vspyshku-vetrjanoj-ospy-zafiksirovali-v-atyrauskoj-oblasti-397795,,"An outbreak of chickenpox has been reported in the Atyrau region. The majority of those affected are children under 14 years old. While the number of cases is significant, it is slightly lower than the previous year."
8721921,14.94,108.46,Measles,"Da Nang, Da Nang, Vietnam",Vietnam,2/6/2025,0,https://vietbao.vn/who-warns-of-measles-surge-in-viet-nam-528149.html,,"The World Health Organization (WHO) warns of a high risk of a measles outbreak in Vietnam and recommends vaccination campaigns. The WHO advises large-scale vaccinations in high-risk areas and catch-up vaccinations for children who missed doses due to the COVID-19 pandemic in lower-risk areas. The WHO recommends a first dose of the measles vaccine at 9 months, followed by a second dose at 15 to 18 months. During outbreaks, an additional dose for infants aged 6 to 9 months is recommended. Vietnam's Ministry of Health has implemented vaccination campaigns and has drafted a 2025 measles prevention plan targeting high-risk areas and specific age groups. The 2025 campaign will be conducted in two phases, with local authorities determining vaccination age groups based on outbreak severity and vaccine availability."
8721906,41.47,74.56,Measles,"Bishkek, Chuy, Kyrgyzstan",Kyrgyzstan,2/6/2025,2,https://vesti.kg/proisshestviya/item/135383-v-bishkeke-s-nachala-2025-goda-ot-kori-umerli-dvoe-detej.html,,"In Bishkek, two children have died from measles since the beginning of 2025. The deaths were confirmed by the Republican Center for Immunoprophylaxis. The children who died had not been vaccinated. One was too young to be vaccinated, and the other was not vaccinated due to a refusal."
8721872,55,-96.99,Measles,"Manitoba, Canada",Canada,2/5/2025,5,https://www.chvnradio.com/articles/5-cases-of-measles-confirmed-in-southern-manitoba-connected-to-outbreak-in-ontario,,"Public health officials in Manitoba and Ontario are alerting the public about potential measles exposures. In Manitoba, confirmed cases are linked to an outbreak in Ontario, prompting isolation measures for affected individuals. In Ontario, potential exposures have been identified at specific locations in Newmarket, leading to warnings and recommendations for certain individuals to seek preventive treatment. Both regions are actively investigating and may add additional exposure locations. Measles is a highly contagious disease spread through airborne droplets, with symptoms typically appearing within a few weeks of exposure."
8721913,31.24,-99.23,Measles,"Texas, Texas, United States",United States,2/5/2025,1,https://www.lubbockonline.com/story/news/healthcare/2025/02/05/lynn-county-reports-third-cases-of-measles-in-west-texas-symptoms-vaccine/78259471007/,,"Measles cases have been confirmed in West Texas, prompting a health advisory. A recent case was identified in Lynn County, marking the third case in the region. Healthcare providers are advising those with symptoms to seek medical attention and consider vaccination."
8721848,-17.26,35.55,Measles,"Maputo, Maputo Province, Mozambique",Mozambique,2/4/2025,351,https://clubofmozambique.com/news/31-measles-deaths-in-mozambique-from-july-to-january-aim-report-275211/,,"Between July 2024 and January 2025, several provinces in central and northern Mozambique experienced a measles outbreak. Public health officials are emphasizing the need for vaccination campaigns to prevent further spread of the disease."
8721830,15.89,108.25,Measles,"Quang Nam, Qu·∫£ng Nam, Vietnam",Vietnam,2/4/2025,3,https://vnexpress.net/ba-tre-tu-vong-nghi-do-sot-phat-ban-4845722.html,,"In a mountainous commune, three children died from a suspected rash fever. The deaths occurred after the Lunar New Year holiday. Some children had fever and diarrhea before their deaths, but did not receive timely medical attention. Health officials are investigating the cause of the deaths and have identified a number of additional cases of rash fever in children. The Department of Health is encouraging families to seek medical care for sick children and is working to ensure that children in the area are vaccinated. Rash fever is a condition characterized by fever and skin rash, and can be caused by various factors."
8721850,14.94,108.46,Measles,"Da Nang, Da Nang, Vietnam",Vietnam,2/4/2025,3,https://vnexpress.net/ba-tre-tu-vong-nghi-do-sot-phat-ban-4845722.html,,"In a mountainous commune, three children have died from a suspected rash fever. Health officials are investigating the cause of the deaths and have identified a number of additional cases in children. The Department of Health is encouraging families to seek medical care for sick children and is working to ensure that children in the area are vaccinated."
8721871,31.24,-99.23,Measles,"Texas, Texas, United States",United States,2/4/2025,2,https://www.mrt.com/news/health_and_wellness/article/gaines-county-measles-cases-20146836.php,,"Measles cases have been reported in Gaines County, Texas. Measles is a highly contagious respiratory illness that can be prevented through vaccination. Symptoms include fever, cough, runny nose, watery eyes, and a rash. The disease can be serious for young and unvaccinated children. The measles virus spreads through direct contact or airborne transmission. Vaccination is the best way to protect yourself and others, as it provides a high level of effectiveness and contributes to herd immunity. Information about vaccination records can be found through state health services or a doctor."
8721876,32.32,-64.76,Measles,"Hamilton, Bermuda, Bermuda",Bermuda,2/4/2025,1,https://www.jamaicaobserver.com/2025/02/04/bermuda-investigating-possible-case-measles/,,"Bermuda's health authorities are investigating a possible case of measles and have initiated public health measures. These measures include identifying and notifying individuals who may have been exposed. The Ministry of Health emphasizes the importance of vaccination, particularly the MMR vaccine, to prevent the spread of measles. They are urging the public to be aware of the symptoms and to get vaccinated to protect themselves and the community."
8721839,33.01,76.99,Mumps,"Jammu, Jammu and Kashmir, India",India,2/4/2025,0,https://kashmirlife.net/mumps-cases-surge-in-jammu-kashmir-ladakh-raising-public-health-concerns-381789/,,"Mumps cases have increased in Jammu and Kashmir, prompting public health concerns. The disease is preventable through vaccination, but the mumps vaccine is not part of India's Universal Immunisation Programme. This has led to calls for increased surveillance, public awareness, and potential policy changes. Health authorities are monitoring outbreaks and emphasizing preventive measures."
8721881,31.88,-6.32,Measles,"Rabat, Rabat-Sal√©-K√©nitra, Morocco",Morocco,2/4/2025,0,https://www.elbalad.news/6470428,,"The Moroccan Ministry of Education and Sport is addressing a measles outbreak by implementing measures such as allowing infected students to stay home, mandatory vaccination of unvaccinated students, potential school closures with remote learning, and raising public awareness about vaccination. The outbreak is linked to decreased vaccination rates due to anti-vaccine campaigns."
8721843,56.82,44.65,Hepatitis A,"Nizhny Novgorod, Nizhny Novgorod Oblast, Russia",Russia,2/4/2025,13,https://nn.aif.ru/health/13-sluchaev-gepatita-a-vyyavili-v-nizhegorodskoy-oblasti-s-nachala-goda,,"Since the beginning of 2025, cases of hepatitis A have been identified in the Nizhny Novgorod region. The symptoms of hepatitis A and E are similar, both causing inflammation of the liver. Common symptoms include fever, loss of appetite, fatigue, and jaundice."
8721838,-35.38,-64.17,Measles,"Buenos Aires, Buenos Aires, Argentina",Argentina,2/3/2025,1,https://tinyurl.com/3fbpdm3n,,"The Argentinian Ministry of Health issued an alert following the confirmation of an imported measles case in a child. The child, who recently arrived from Russia, developed symptoms and is currently isolating at home. Health officials are investigating and tracing contacts to prevent further spread, as imported cases pose a risk, particularly with low vaccination rates."
8721816,-20,134,Measles,"Northern Territory, Australia",Australia,2/2/2025,1,https://www.ntnews.com.au/news/measles-case-passes-through-darwin-nt-health-issue-alert/news-story/4f93c036c7e144d2b480fb270f7c4a2b,,"An alert has been issued in the greater Darwin region due to a confirmed case of measles in an adult who recently traveled from South-East Asia. The individual visited several locations while infectious. Measles is a highly contagious viral illness with flu-like symptoms followed by a rash. Due to widespread immunization, measles is rare in Australia."
8721761,51.73,-86.7,Measles,"Ontario, Ontario, Canada",Canada,1/31/2025,0,https://www.cbc.ca/news/canada/london/middlesex-london-health-unit-reports-multiple-measles-exposures-at-2-local-hospitals-1.7447405,,"The Middlesex-London Health Unit reported multiple measles exposures at two local hospitals. The exposures occurred in the emergency departments of two hospitals on various dates in January. The health unit is asking those potentially exposed to check their immunization records and contact them if they are immunocompromised, not immune, or were accompanied by an unvaccinated infant. Public Health Ontario has reported an increase in measles cases recently."
8721743,61.95,93.58,Whooping Cough,"Krasnoyarsk, Krasnoyarsk Krai, Russia",Russia,1/31/2025,15,https://vestikavkaza.ru/news/v-dagestane-zafiksirovana-vspyska-koklusa.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https,,"In Dagestan, there has been an outbreak of whooping cough. The disease primarily affects children, and the severity of the illness has led to hospitalizations. The outbreak is attributed to a lack of vaccination, which doctors say is a reliable way to protect children from the disease. The disease spreads through airborne droplets and is characterized by a spasmodic cough."
8721739,31.24,-99.23,Measles,"Texas, Texas, United States",United States,1/30/2025,4,https://www.texastribune.org/2025/01/30/texas-measles-vaccinations-schools/,,"Measles cases have recently been confirmed in Texas, prompting alerts from state and local health agencies. The cases are linked to international travel and involve both adults and school-aged children. Health officials are investigating potential community exposures and urging awareness among the public and healthcare providers. The rise in cases coincides with a decline in measles vaccination rates among kindergarteners and legislative efforts to weaken vaccine mandates."
8721715,48.69,9.14,Polio,"Stuttgart, Baden-W√ºrttemberg, Germany",Germany,1/30/2025,0,https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2025.30.4.2500076,," in Europe despite its polio-free status since 2002. The detection of poliovirus in several European countries in recent months highlights the risk of importations from areas where the virus is still circulating. The article emphasizes the need for urgent action to address vaccination gaps and prevent outbreaks. It stresses the importance of maintaining high vaccination coverage, strengthening surveillance, and implementing targeted strategies to protect vulnerable populations. International organizations are providing support and guidance to help countries in these efforts, with the ultimate goal of global polio eradication."
8721742,51.73,-86.7,Measles,"Ontario, Ontario, Canada",Canada,1/29/2025,19,https://www.ctvnews.ca/kitchener/article/measles-outbreak-declared-in-southwestern-ontario/,,"Public health officials in southwestern Ontario have declared a measles outbreak. The outbreak is linked to a specific community where vaccination rates are low, which presents challenges in tracking the spread of the disease. Officials are emphasizing the importance of vaccination to prevent the spread of measles, which is highly contagious. They are working to improve public health messaging and address vaccine hesitancy."
8721672,32.73,-83.5,Measles,"Atlanta, Georgia, United States",United States,1/28/2025,1,https://www.gpb.org/news/2025/01/28/measles-case-reported-in-atlanta-dph-seeks-those-who-may-have-been-exposed,,"Measles cases have been reported in both Atlanta, Georgia, and Houston, Texas. Public health officials are working to identify and alert those who may have been exposed. The MMR vaccine is highlighted as a safe and effective preventative measure. The articles emphasize the importance of vaccination to protect individuals and the community, as measles is highly contagious and can lead to serious health complications."
8721700,29.97,69.39,Polio,"Islamabad, Islamabad Capital Territory, Pakistan",Pakistan,1/28/2025,0,https://polioeradication.org/news/global-health-experts-convene-in-pakistan-for-emergency-measures-to-stop-endemic-poliovirus-once-and-for-all/,,"Global health experts convened to address the resurgence of wild poliovirus in Pakistan and the need to interrupt transmission by the end of 2025. The meeting emphasized the need for urgent measures, particularly in high-risk areas and among mobile populations, to improve vaccination campaign quality and reach all children. Experts outlined specific milestones to be achieved by mid-2025, focusing on interrupting transmission in key areas and reducing the virus's presence in environmental samples. The next six months are critical for progress, requiring improved vaccination campaigns and addressing challenges in hard-to-reach areas. The meeting highlighted the importance of political leadership, security support, and collaboration to achieve eradication, with a review planned in June 2025 to assess progress and make necessary adjustments."
8721769,32.15,21.82,Respiratory Syncytial Virus,"Al Jabal al Akhá¸‘ar, Libya",Libya,1/28/2025,0,https://www.libyaakhbar.com/libya-news/2515972.html,,"A recent report from the Libyan Center for Disease Control indicates that respiratory infections in Bayda city are primarily caused by a respiratory virus and influenza B. The respiratory virus predominantly affects children, while influenza B affects both adults and children. Notably, none of the individuals infected with influenza had received the seasonal flu vaccine."
8721676,29.97,69.39,Polio,"Islamabad, Islamabad Capital Territory, Pakistan",Pakistan,1/28/2025,0,https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2025.30.3.2500037,,"In 2024, circulating vaccine-derived poliovirus type 2 (cVDPV2) was detected in wastewater samples across several European countries. This discovery prompted responses in accordance with World Health Organization (WHO) recommendations, including reporting through international health regulations and early warning systems. Genetic analysis revealed that the European strains were linked to a cVDPV2 strain first identified in Nigeria. The genetic diversity suggests the virus may have been introduced to Europe from an unknown source.  Additionally, the Global Polio Eradication Initiative (GPEI) partners have updated the Global Polio Surveillance Action Plan (GPSAP) for 2025-2026, focusing on eradicating wild poliovirus type 1 and stopping the transmission of circulating vaccine-derived poliovirus type 2."
8721629,56.86,24.93,Whooping Cough,"Riga, Latvia",Latvia,1/26/2025,2,https://www.grani.lv/latvia/148317-zaraza-takaya-v-rige-koklyush-zagnal-uchenikov-na-karantin.html,,"A class in a Riga school has been quarantined due to a student contracting whooping cough. Classes have been moved online for at least two weeks, and parents are advised to monitor their children's health and seek medical attention if symptoms appear. The rise in whooping cough cases in Latvia is concerning, affecting both adults and children."
8721586,21.93,-79.44,Hepatitis A,"Sancti Spiritus, Sancti Spiritus, Cuba",Cuba,1/24/2025,0,https://www.periodicocubano.com/sancti-spiritus-registra-un-repunte-de-casos-de-hepatitis-a-no-visto-en-la-ultima-decada/,,"Hepatitis A cases in Sancti Sp√≠ritus, Cuba, have surged, prompting intensified control and prevention measures by health authorities. The outbreak, initially concentrated in one municipality, has spread to others. A key challenge is the lack of resources for accurate diagnosis, leading to potential underreporting. The rise in cases is linked to issues such as poor water quality and infrastructure problems. Authorities are emphasizing hygiene practices, but the situation highlights broader systemic issues within the public services and healthcare system."
8721656,39.97,-97.56,Whooping Cough,United States,United States,1/23/2025,5,https://www.wsaz.com/2025/01/22/whooping-cough-outbreak-reported/,,There are reports of whooping cough cases in West Virginia and South Dakota. Health officials in West Virginia are monitoring the situation and notifying residents of potential exposure. South Dakota has reported a child's death due to a co-infection of whooping cough and influenza. Health officials recommend vaccination and preventative measures such as handwashing and covering coughs and sneezes to prevent the spread of the disease.
8721626,48.69,9.14,Polio,"Stuttgart, Baden-W√ºrttemberg, Germany",Germany,1/23/2025,0,https://doi.org/10.2807/1560-7917.ES.2025.30.3.2500037,,"In 2024, circulating vaccine-derived poliovirus type 2 (cVDPV2) was detected in wastewater samples from five European countries. This discovery highlights the value of wastewater surveillance in identifying poliovirus circulation early, especially in areas using inactivated polio vaccines. The detected strains were genetically linked to a strain first identified in Nigeria, indicating potential international spread. Genetic analysis revealed the strains had undergone recombination, potentially increasing their ability to cause disease. The findings underscore the need for continued surveillance, investigation of suspected cases, and increased vaccination coverage to prevent poliomyelitis."
8721538,41.74,-71.5,Measles,"Providence, Rhode Island, United States",United States,1/21/2025,1,https://www.telemundonuevainglaterra.com/noticias/local/ri-reporta-primer-caso-de-sarampion-en-mas-de-una-decada/2462598,,"Rhode Island has reported its first case of measles in over a decade. The case involves a young, unvaccinated child who had traveled internationally. Health officials have stated the child is recovering and has been discharged from the hospital. The health department is encouraging parents of unvaccinated children over one year old to consult with their healthcare providers and is offering free vaccinations to those with insurance or access issues."
8721545,31.88,-6.32,Measles,"Rabat, Rabat-Sal√©-K√©nitra, Morocco",Morocco,1/21/2025,0,https://ar.le360.ma/societe/6JT2NKPVJVFUTPJEEYCPAVMF5A/,,"Measles cases in Morocco have surged significantly between September 2023 and January 2025, a situation described as unusual by the director of epidemiology and disease control. This increase is linked to a decline in measles vaccine coverage in prior years, attributed to anti-vaccine campaigns and other factors."
8721535,21.02,105.84,Measles,"Hanoi, Ha Noi, Vietnam",Vietnam,1/20/2025,1,https://vnexpress.net/suy-ho-hap-do-bien-chung-soi-4841135.html,,"A 34-year-old man developed serious complications, including respiratory failure, after contracting measles. He initially self-treated, believing adults don't get measles.  He experienced severe symptoms, including lung damage, rash, and eye problems.  Treatment focused on managing symptoms and addressing complications.  Measles is a contagious viral disease spread through respiratory droplets.  Doctors emphasize the importance of seeking medical attention for measles, especially for those with uncertain vaccination history, and recommend preventative measures like vaccination and hygiene practices."
8721508,61.43,166.79,Hepatitis B,"Petropavlovsk-Kamchatsky, Kamchatka Krai, Russia",Russia,1/20/2025,50,https://vostok.today/52635-na-kamchatke-vyjavili-uzhe-50-inficirovannyh-gepatitami-v-i-s.html,,"An outbreak of hepatitis B and C has been identified at a cancer center in Kamchatka. The infections are linked to violations of sanitary regulations, specifically a lack of proper hand hygiene and equipment sterilization. An investigation is underway, and a criminal case has been opened due to negligence."
8721475,15.91,47.6,Measles,"Sanaa, Sanaa, Yemen",Yemen,1/19/2025,130,https://www.khabaragency.net/news225237.html,,"Measles has caused fatalities in children in the Ma'arib governorate since the start of January 2025, with a number of suspected cases recently registered. Rapid Response teams have been deployed for surveillance and medical management. Parents are advised to vaccinate their children and seek immediate medical care if needed."
8721566,39.97,-97.56,Measles,United States,United States,1/19/2025,1,https://www.providencejournal.com/story/news/local/2025/01/19/measles-case-confirmed-in-ri-first-since-2013/77817114007/,,"Measles cases have been confirmed in Rhode Island, Washington, and Alaska. In Rhode Island, the case involved an unvaccinated child with a history of international travel. Washington reported exposures at an airport, with residents advised to quarantine and wear masks. Alaska officials warned of potential exposure at the same airport, involving an unvaccinated individual who traveled to the state. Health officials emphasize the importance of the measles, mumps, and rubella (MMR) vaccine for protection against the virus."
